g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s,g
0.046511628,0.019230769,0.018115942,0.021447721,0.066666667,0.003571429,0,0.026315789,0.038461538,0,0.208561813,0.015269824,0.278313686,0.115634376,0.008575202,0.016012318,0,0.04365502,0.313977762,0,3.215666639,1.556302501
0.023255814,0,0,0.032171582,0.133333333,0.010714286,0,0,0,0,0.044696082,0,0,0.580055536,0.188082743,0.187165639,0,0,0,0,2.894913914,1.255272505
0,0,0.003623188,0.040214477,0.066666667,0.010714286,0,0.048582996,0.038461538,0.022222222,0,0,0.002445044,0.137204479,0.025534011,0.143608461,0,0.102220033,0.578774367,0.010213604,3.984257202,1.698970004
0.023255814,0,0.018115942,0.024128686,0.066666667,0.025,0,0.068825911,0.092307692,0,0.007961737,0,0.028042114,0.108865431,0.019400342,0.199706657,0,0.15501867,0.481005049,0,4.136418675,1.838849091
0,0,0,0,0,0,0,0.004048583,0.092307692,0,0,0,0,0,0,0,0,0.991851976,0.008148024,0,3.589184167,1.146128036
0,0,0.02173913,0.018766756,0,0,0,0,0,0,0,0,0.503382585,0.496617415,0,0,0,0,0,0,3.21229683,1.113943352
0,0,0.018115942,0,0,0,0,0.002024291,0.038461538,0,0,0,0.407715704,0,0,0,0,0.561629582,0.030654714,0,3.096701502,1.041392685
0,0,0.032608696,0.016085791,0.066666667,0.017857143,0.009345794,0,0.046153846,0,0,0,0.293092569,0.099784056,0.077885512,0.195475491,0.009678498,0.324083874,0,0,3.599652769,1.447158031
0,0.153846154,0.003623188,0.010723861,0,0,0,0.006072874,0,0,0,0.292255995,0.134448028,0.223878849,0,0,0,0,0.349417128,0,3.045330804,1.204119983
0.046511628,0,0.003623188,0.008042895,0,0.014285714,0,0.018218623,0.076923077,0,0.07989797,0,0.006033312,0.019602602,0,0.046532771,0,0.634257434,0.213675911,0,3.820960975,1.462397998
0,0.038461538,0.036231884,0.026809651,0,0.021428571,0.046728972,0.030364372,0.015384615,0,0,0.005444587,0.076513085,0.181519981,0,0.145194178,0.234578862,0.012242887,0.344506419,0,4.149961399,1.698970004
0.023255814,0,0.014492754,0.048257373,0,0.003571429,0,0.002024291,0.015384615,0,0.053580506,0,0.312086981,0.425513374,0,0.020284827,0,0.036966958,0.151567354,0,3.394223967,1.431363764
0,0.076923077,0.039855072,0.032171582,0,0.042857143,0.009345794,0.006072874,0.023076923,0,0,0.011775611,0.448834292,0.098133642,0,0.336445262,0.003907447,0.041106764,0.059796983,0,3.574537071,1.662757832
0.023255814,0,0,0.010723861,0,0.021428571,0,0.052631579,0.007692308,0,0.004697894,0,0,0.040694067,0,0.138803564,0,0.002106628,0.813697847,0,3.85365989,1.579783597
0,0.019230769,0.028985507,0.040214477,0.066666667,0.014285714,0,0.026315789,0.023076923,0,0,0.003178747,0.235082644,0.174552382,0.036186915,0.129217308,0,0.0767768,0.345005204,0,3.4524688,1.653212514
0.023255814,0,0.007246377,0.018766756,0.066666667,0,0,0.004048583,0.046153846,0,0.028123729,0,0.134727865,0.143096575,0.009026197,0,0,0.597861076,0.087164558,0,3.420158812,1.278753601
0,0,0.003623188,0.016085791,0.066666667,0,0,0.01417004,0,0,0,0,0.040228245,0.12767475,0.017525983,0,0,0,0.814571021,0,2.690816058,1.176091259
0,0,0,0.018766756,0.066666667,0,0,0.002024291,0.007692308,0,0,0,0,0.411228688,0.138201992,0,0,0.031502774,0.419066546,0,3.399827687,1
0,0,0.047101449,0.018766756,0.066666667,0.025,0.009345794,0.004048583,0,0,0,0,0.684888571,0.026302229,0.004925795,0.223288552,0.004152824,0,0.05644203,0,3.51837705,1.491361694
0,0,0.018115942,0.032171582,0.066666667,0.007142857,0,0.020242915,0.046153846,0.022222222,0,0,0.041232495,0.133307319,0.012751772,0.032561097,0,0.364113904,0.316175528,0.099857885,4.01615342,1.568201724
0.093023256,0,0.02173913,0.021447721,0,0.003571429,0.009345794,0.006072874,0.030769231,0,0.354445124,0,0.164509324,0.119385509,0,0.032711709,0.124032406,0.16979517,0.035120758,0,3.514680544,1.431363764
0.023255814,0.076923077,0.126811594,0.08847185,0.133333333,0.060714286,0.056074766,0.036437247,0.023076923,0,0.002473186,0.003165966,0.230202085,0.250558862,0.078857005,0.157350364,0.008556335,0.015675202,0.253160995,0,4.558905758,2.075546961
0,0,0.025362319,0.00536193,0,0.017857143,0,0.004048583,0.030769231,0,0,0,0.520293927,0.155809253,0,0.229891049,0,0.045655297,0.048350475,0,3.594718425,1.301029996
0,0.019230769,0.014492754,0,0,0.003571429,0,0.008097166,0.038461538,0,0,0.027024831,0.410150156,0,0,0.056796022,0,0.29774441,0.208284581,0,2.789129263,1.176091259
0,0.076923077,0.076086957,0.096514745,0.333333333,0.007142857,0.046728972,0.022267206,0.053846154,0,0,0.005999605,0.221058026,0.363712288,0.081645425,0.005060892,0.058064209,0.092861618,0.171597937,0,4.121588402,1.959041392
0,0,0.003623188,0,0,0,0,0.012145749,0.023076923,0,0,0,0.056068787,0,0,0,0,0.578827438,0.365103775,0,2.949814334,1
0,0,0.036231884,0.034852547,0.2,0.003571429,0,0.004048583,0,0,0,0,0.49930598,0.19397868,0.078475191,0.072363185,0,0,0.155876964,0,3.334719072,1.462397998
0,0,0.014492754,0.021447721,0,0.003571429,0.009345794,0.004048583,0.007692308,0,0,0,0.621725816,0.302494598,0,0.013279838,0.010261693,0.009360274,0.042877781,0,3.39532115,1.230448921
0.209302326,0,0.032608696,0.018766756,0.133333333,0.085714286,0,0.05465587,0.015384615,0.044444444,0.179630082,0,0.192370243,0.024957098,0.001751375,0.268614178,0,0.002773741,0.318791628,0.011111655,4.562800751,1.913813852
0,0,0.014492754,0.00536193,0.066666667,0.007142857,0.018691589,0.01417004,0.007692308,0,0,0,0.158371302,0.20049455,0.156042736,0.055006056,0.033544322,0.012601649,0.383939385,0,3.142114034,1.278753601
0,0,0.010869565,0.021447721,0,0.017857143,0,0.002024291,0,0,0,0,0.135442601,0.177846492,0,0.638494866,0,0,0.048216042,0,3.353596977,1.230448921
0,0,0.003623188,0.013404826,0.066666667,0,0,0.012145749,0.023076923,0,0,0,0.111847113,0.56902275,0.076953087,0,0,0.056357863,0.185819187,0,3.866674781,1.204119983
0,0,0.025362319,0.008042895,0.066666667,0.007142857,0,0.004048583,0.015384615,0,0,0,0.536431822,0.06135765,0.016068221,0.078275191,0,0.025089379,0.282777736,0,3.241190233,1.230448921
0,0.057692308,0,0.013404826,0.066666667,0.007142857,0.056074766,0,0.007692308,0,0,0.018132732,0,0.087863012,0.037922305,0.278921119,0.553897781,0.023263051,0,0,3.075185507,1.255272505
0.093023256,0,0.025362319,0.008042895,0,0.003571429,0,0.022267206,0.007692308,0,0.205346634,0,0.114905202,0.101877334,0,0.012651046,0,0.02199961,0.543220174,0,3.373254151,1.431363764
0.11627907,0,0.018115942,0.00536193,0.066666667,0.007142857,0.028037383,0.008097166,0.015384615,0,0.331597242,0,0.230823387,0.021393247,0.060818821,0.135587758,0.040304171,0.010027125,0.169448249,0,3.717076061,1.380211242
0,0.230769231,0.003623188,0.010723861,0,0,0,0.004048583,0.015384615,0,0,0.678739444,0.035005449,0.210335914,0,0,0,0.032243441,0.043675752,0,3.522562898,1.322219295
0,0.019230769,0.010869565,0.013404826,0.066666667,0.007142857,0,0.006072874,0.007692308,0,0,0.024745044,0.165318729,0.089527934,0.124307457,0.27552515,0,0.014446739,0.306128947,0,3.041080671,1.204119983
0.046511628,0,0.014492754,0.053619303,0.066666667,0.035714286,0,0.024291498,0.092307692,0,0.067743185,0,0.036648451,0.239340192,0.009851049,0.324987573,0,0.237501546,0.083928004,0,4.130303849,1.785329835
0,0,0.003623188,0.018766756,0.066666667,0,0,0.010121457,0.046153846,0,0,0,0.027303482,0.2528147,0.201821564,0,0,0.257303126,0.260757128,0,3.653687083,1.301029996
0,0.461538462,0.039855072,0.077747989,0.133333333,0.028571429,0.018691589,0.028340081,0.138461538,0.022222222,0,0.316305957,0.162794466,0.106136278,0.006190642,0.044379958,0.0057508,0.14123326,0.209031616,0.008177024,4.126818848,2.037426498
0.023255814,0,0.043478261,0,0,0,0,0.004048583,0.015384615,0.022222222,0.334774095,0,0.527418089,0,0,0,0,0.112938883,0.014594105,0.010274828,3.521743319,1.255272505
0,0,0.018115942,0.002680965,0,0.017857143,0,0.002024291,0.030769231,0,0,0,0.206202301,0.006120947,0,0.155057529,0,0.589547902,0.043071321,0,3.411838481,1.204119983
0,0,0,0,0,0,0,0.016194332,0.030769231,0.022222222,0,0,0,0,0,0,0,0.701618136,0.230133735,0.068248129,3.913724866,1.113943352
0.046511628,0,0.02173913,0,0,0.032142857,0.009345794,0.016194332,0.015384615,0,0.130936421,0,0.073043074,0,0,0.210557574,0.018511701,0.121288109,0.445663122,0,3.459280884,1.447158031
0.069767442,0,0.018115942,0.013404826,0,0.017857143,0,0.052631579,0.107692308,0,0.075818534,0,0.10782175,0.077700431,0,0.046764233,0,0.165877366,0.526017686,0,3.738241318,1.763427994
0,0,0.010869565,0,0,0,0,0.010121457,0.015384615,0,0,0,0.41729383,0,0,0,0,0.223111365,0.359594805,0,2.799216448,1
0,0,0.025362319,0.024128686,0.066666667,0.003571429,0,0.006072874,0.023076923,0,0,0,0.38297702,0.163930926,0.134178077,0.041503189,0,0.220340566,0.057070222,0,3.175708912,1.380211242
0,0.038461538,0.043478261,0.018766756,0.066666667,0.032142857,0.028037383,0.046558704,0.084615385,0,0,0.008980885,0.287385791,0.024117433,0.008875316,0.135160678,0.022413251,0.077314029,0.435752617,0,3.599713904,1.832508913
0,0,0.047101449,0.048257373,0.133333333,0.025,0.018691589,0.036437247,0,0,0,0,0.282911751,0.276682455,0.046335309,0.074143759,0.0105105,0,0.309416226,0,3.916946396,1.77815125
0,0,0.018115942,0.048257373,0.066666667,0.010714286,0,0.020242915,0.023076923,0,0,0,0.109042754,0.445940219,0.012831378,0.014274183,0,0.201954849,0.215956615,0,3.598188422,1.602059991
0.162790698,0.019230769,0.112318841,0.101876676,0.266666667,0.035714286,0.009345794,0.01417004,0.069230769,0,0.036213955,0.002762547,0.299363171,0.341856305,0.134759168,0.046883978,0.001504838,0.124235089,0.012420948,0,4.681528501,2.033423755
0,0,0.043478261,0.032171582,0.133333333,0.014285714,0.009345794,0,0,0,0,0,0.362011276,0.305584511,0.146100287,0.176916742,0.009387184,0,0,0,3.239652278,1.491361694
0,0,0,0,0,0.003571429,0,0.012145749,0.046153846,0,0,0,0,0,0,0.007821694,0,0.371043091,0.621135215,0,2.924925077,1.113943352
0,0,0.02173913,0.021447721,0.066666667,0.010714286,0,0.004048583,0.038461538,0,0,0,0.181082637,0.258744309,0.027371212,0.044833662,0,0.459250214,0.028717967,0,3.457298915,1.397940009
0.023255814,0,0.047101449,0.029490617,0.066666667,0.032142857,0,0.034412955,0.007692308,0,0.009270267,0,0.173622081,0.206483925,0.017202609,0.071035301,0,0.019835866,0.50254995,0,3.902139471,1.72427587
0,0.019230769,0.032608696,0.040214477,0.066666667,0.014285714,0,0.004048583,0,0,0,0.009921237,0.494581837,0.211189288,0.048583714,0.180879325,0,0,0.054844598,0,3.330793108,1.505149978
0,0,0.050724638,0.029490617,0.133333333,0.021428571,0.018691589,0.012145749,0.023076923,0.022222222,0,0,0.278638307,0.317650018,0.135227368,0.053973001,0.04427178,0.057329719,0.09199251,0.020917298,3.553628198,1.653212514
0.023255814,0,0.007246377,0.029490617,0.066666667,0.046428571,0,0.022267206,0.046153846,0.022222222,0.046118035,0,0.101566103,0.139571184,0.058758197,0.316885477,0,0.106079667,0.214544373,0.016476964,3.564015911,1.662757832
0.046511628,0,0.003623188,0,0,0.010714286,0,0.004048583,0.053846154,0,0.282981211,0,0.143450803,0,0,0.109500185,0,0.265082827,0.198984974,0,3.147032907,1.176091259
0.069767442,0,0.079710145,0.085790885,0.066666667,0.078571429,0.056074766,0.036437247,0.053846154,0,0.022582145,0,0.236595649,0.145784718,0.005612858,0.266766083,0.009649789,0.029892437,0.283116321,0,4.336997765,2.045322979
0,0,0.010869565,0.024128686,0.066666667,0.028571429,0,0.002024291,0,0,0,0,0.06891107,0.289751687,0.183269422,0.427757101,0,0,0.03031072,0,3.32796346,1.342422681
0.046511628,0.019230769,0,0.008042895,0,0.007142857,0.009345794,0.002024291,0.015384615,0,0.525688954,0.010071296,0,0.070008784,0,0.161222447,0.028600029,0.120896407,0.083512084,0,2.689761568,1.079181246
0,0,0.007246377,0.002680965,0,0.007142857,0.009345794,0.006072874,0.015384615,0,0,0,0.125569894,0.074677382,0,0.028467661,0.012889267,0.537176416,0.22121938,0,2.810937842,1.041392685
0,0,0.025362319,0.024128686,0.066666667,0.014285714,0,0.008097166,0.023076923,0,0,0,0.269611927,0.214886517,0.099770983,0.119637257,0,0.170046096,0.126047219,0,3.378119791,1.447158031
0.023255814,0,0.072463768,0.021447721,0.066666667,0.032142857,0,0.022267206,0.030769231,0,0.016323075,0,0.36354682,0.07837454,0.019526803,0.235463474,0,0.154549732,0.132215556,0,4.074013643,1.73239376
0,0,0,0.010723861,0.066666667,0,0,0.002024291,0.030769231,0,0,0,0,0.063121144,0.055592746,0,0,0.864344638,0.016941472,0,2.987214757,1
0,0,0,0.013404826,0.066666667,0.003571429,0,0.022267206,0.023076923,0.022222222,0,0,0,0.224881817,0.077796413,0.030371233,0,0.047529459,0.61107442,0.008346658,3.362014753,1.342422681
0.046511628,0,0.083333333,0.069705094,0.066666667,0.025,0,0.010121457,0,0,0.062722338,0,0.535943816,0.280909144,0.067941378,0.026109639,0,0,0.026373685,0,3.986559908,1.806179974
0,0,0.014492754,0.024128686,0.133333333,0.007142857,0,0.018218623,0.023076923,0,0,0,0.256962619,0.111607657,0.080695604,0.031335901,0,0.197348279,0.32204994,0,3.38562772,1.462397998
0,0.057692308,0.057971014,0.112600536,0.2,0.010714286,0.018691589,0.036437247,0.007692308,0,0,0.003194726,0.23950439,0.34262053,0.156763301,0.031458045,0.029462473,0.033116748,0.163879787,0,4.298613603,1.944482672
0.023255814,0,0.010869565,0.010723861,0.066666667,0.007142857,0.018691589,0.008097166,0.069230769,0,0.062662371,0,0.034173852,0.04086232,0.017039862,0.065171555,0.01225009,0.402927113,0.364912837,0,3.570349099,1.414973348
0,0.153846154,0.014492754,0.016085791,0.066666667,0.003571429,0,0.004048583,0,0,0,0.382165408,0.144672267,0.170725487,0.069573148,0.011824807,0,0,0.221038883,0,3.111897356,1.342422681
0,0,0.003623188,0.013404826,0.066666667,0.003571429,0,0.010121457,0.023076923,0,0,0,0.019103451,0.213093028,0.030541643,0.010208407,0,0.501752145,0.225301327,0,3.224038146,1.204119983
0.069767442,0,0,0.016085791,0.066666667,0.003571429,0,0.006072874,0,0,0.360917892,0,0,0.16452101,0.100064172,0.059774686,0,0,0.31472224,0,3.402171934,1.146128036
0,0,0.02173913,0.037533512,0.066666667,0.014285714,0,0.016194332,0.007692308,0,0,0,0.260562708,0.33696605,0.136490766,0.055692383,0,0.085748022,0.124540071,0,3.525534571,1.531478917
0,0,0.003623188,0.021447721,0.133333333,0.032142857,0.018691589,0.022267206,0.023076923,0,0,0,0.009762102,0.118581241,0.015831583,0.236702673,0.013624499,0.081739918,0.523757985,0,3.150335753,1.556302501
0.023255814,0,0.014492754,0.026809651,0.066666667,0.010714286,0,0.034412955,0.076923077,0,0.030660975,0,0.045144691,0.103274706,0.036336026,0.03077986,0,0.307879348,0.445924394,0,3.64915078,1.662757832
0,0,0.010869565,0.037533512,0.133333333,0.014285714,0,0.010121457,0,0,0,0,0.132844326,0.50663155,0.038312432,0.071878372,0,0,0.250333321,0,3.38696066,1.447158031
0,0,0.014492754,0,0,0.010714286,0,0.01417004,0.015384615,0,0,0,0.230489958,0,0,0.245260811,0,0.209527283,0.314721948,0,3.081502128,1.204119983
0.023255814,0,0.025362319,0.010723861,0.066666667,0.025,0,0.010121457,0.046153846,0,0.042688518,0,0.205025207,0.045988215,0.024098823,0.161359391,0,0.473842807,0.046997039,0,3.580515566,1.491361694
0.069767442,0.115384615,0.057971014,0.053619303,0.2,0.025,0.028037383,0.062753036,0.123076923,0,0.050976523,0.01140274,0.194175461,0.089455376,0.043819181,0.114082754,0.023660257,0.23951289,0.232914818,0,4.089335919,2.021189299
0,0,0.010869565,0.008042895,0.066666667,0.021428571,0,0.002024291,0.007692308,0,0,0,0.302317511,0.061866949,0.014710899,0.468013646,0,0.025245574,0.127845421,0,3.230474467,1.176091259
0.023255814,0,0.02173913,0.026809651,0.133333333,0.010714286,0.009345794,0.010121457,0.030769231,0,0.033419094,0,0.282109035,0.173135321,0.102613404,0.124911111,0.028154442,0.161400489,0.094257104,0,3.515419451,1.505149978
0,0,0.010869565,0.002680965,0,0.010714286,0.009345794,0.018218623,0.007692308,0,0,0,0.223433439,0.098201394,0,0.281645765,0.01391238,0.01421146,0.368595561,0,3.287640519,1.255272505
0.069767442,0,0.010869565,0,0,0.025,0,0.016194332,0.015384615,0,0.220555646,0,0.075877872,0,0,0.447843001,0,0.020545462,0.235178019,0,3.69104611,1.361727836
0.023255814,0,0.025362319,0,0,0.003571429,0.009345794,0.010121457,0.053846154,0.022222222,0.071263627,0,0.142417619,0,0,0.013670282,0.024990236,0.371564442,0.280244215,0.095849579,3.164165414,1.361727836
0,0,0,0,0,0,0,0.020242915,0.046153846,0,0,0,0,0,0,0,0,0.175459989,0.824540011,0,3.555327864,1.204119983
0,0.038461538,0.065217391,0.045576408,0.066666667,0.039285714,0.018691589,0.012145749,0.023076923,0,0,0.009959792,0.211440212,0.253528609,0.051541578,0.25208589,0.013086218,0.11848929,0.089868409,0,3.970185962,1.77815125
0.046511628,0.019230769,0.036231884,0.029490617,0.066666667,0.078571429,0,0.056680162,0.061538462,0,0.00823325,0.000285597,0.032918108,0.139185558,0.07788823,0.499572919,0,0.050874794,0.191041544,0,4.358494117,1.919078092
0,0,0.043478261,0.010723861,0.066666667,0.014285714,0,0.016194332,0.038461538,0,0,0,0.20575607,0.039737471,0.038746951,0.143772819,0,0.353474598,0.218512091,0,3.688981905,1.531478917
0,0,0.014492754,0.010723861,0.066666667,0.007142857,0.009345794,0.006072874,0.084615385,0,0,0,0.273584486,0.104880112,0.025594991,0.136588225,0.00663986,0.305834174,0.146878153,0,3.129664117,1.414973348
0,0,0.007246377,0.002680965,0,0.010714286,0,0.010121457,0.015384615,0,0,0,0.177842507,0.122518604,0,0.212267821,0,0.134708617,0.35266245,0,3.001067052,1.113943352
0,0,0.02173913,0.013404826,0,0.010714286,0,0.008097166,0.061538462,0,0,0,0.336691425,0.145132189,0,0.16435869,0,0.254571843,0.099245852,0,3.244759402,1.414973348
0.023255814,0.019230769,0.06884058,0.018766756,0,0.021428571,0.018691589,0.024291498,0.023076923,0,0.023867289,0.001699176,0.453123768,0.064844578,0,0.084498962,0.014302856,0.083053787,0.274609584,0,3.659623404,1.707570176
0,0,0.010869565,0.010723861,0.066666667,0.007142857,0,0.010121457,0.023076923,0,0,0,0.245884336,0.138860706,0.061972246,0.054894613,0,0.23458467,0.26380343,0,3.087128066,1.255272505
0,0,0.010869565,0,0,0,0,0.020242915,0.061538462,0,0,0,0.047876667,0,0,0,0,0.664738197,0.287385136,0,3.379742313,1.322219295
0,0,0.025362319,0.024128686,0.133333333,0,0,0.008097166,0.053846154,0,0,0,0.298990824,0.294012888,0.088437028,0,0,0.26561863,0.05294063,0,3.145559979,1.462397998
0,0,0.010869565,0.021447721,0.066666667,0.003571429,0,0.006072874,0.007692308,0,0,0,0.065975889,0.585183133,0.071465167,0.046564758,0,0.073399483,0.15741157,0,3.281674104,1.230448921
0,0,0,0.024128686,0.066666667,0,0,0,0,0,0,0,0,0.600417018,0.399582982,0,0,0,0,0,2.893062334,1
0,0,0.018115942,0.016085791,0,0.017857143,0,0.006072874,0.015384615,0,0,0,0.145333517,0.428301738,0,0.231986942,0,0.063871627,0.130506175,0,3.007338034,1.322219295
0,0,0.057971014,0.018766756,0,0.017857143,0,0.022267206,0.115384615,0,0,0,0.24046717,0.01867995,0,0.035585371,0,0.507805033,0.197462476,0,3.579576686,1.73239376
0,0,0.083333333,0.053619303,0.066666667,0.064285714,0.037383178,0.050607287,0.061538462,0,0,0,0.210883695,0.098672484,0.008655285,0.252456612,0.022960145,0.149092777,0.257279002,0,4.128111583,1.995635195
0,0,0.003623188,0,0,0.007142857,0,0.006072874,0.007692308,0.066666667,0,0,0.084425377,0,0,0.720176807,0,0.020462819,0.154576183,0.020358814,2.58500928,1
0.046511628,0,0.039855072,0.024128686,0.066666667,0.010714286,0,0,0.007692308,0,0.085938615,0,0.240845559,0.483964014,0.049100014,0.135079399,0,0.0050724,0,0,3.468846335,1.431363764
0,0,0.02173913,0,0,0.010714286,0,0.006072874,0.053846154,0,0,0,0.341201166,0,0,0.181121866,0,0.418817493,0.058859475,0,3.331174137,1.278753601
0.023255814,0.057692308,0.032608696,0.037533512,0.066666667,0.014285714,0.009345794,0.020242915,0.038461538,0,0.019916327,0.013294066,0.08511505,0.260604426,0.002842673,0.058807663,0.001944292,0.063429484,0.49404602,0,3.958229314,1.681241237
0,0,0.010869565,0.016085791,0.066666667,0,0.018691589,0.016194332,0.030769231,0,0,0,0.183370453,0.161018043,0.027823505,0,0.023974371,0.139650108,0.46416352,0,3.093155423,1.380211242
0.023255814,0,0.028985507,0.040214477,0.133333333,0.017857143,0,0.018218623,0.030769231,0,0.003981674,0,0.175018448,0.345561496,0.132971974,0.091011327,0,0.051280418,0.200174663,0,4.053146849,1.643452676
0,0,0.010869565,0.00536193,0.066666667,0.007142857,0,0.008097166,0.007692308,0,0,0,0.246048525,0.040702708,0.137763012,0.286016309,0,0.01414477,0.275324675,0,2.997080435,1.113943352
0.093023256,0,0.032608696,0.056300268,0.066666667,0.028571429,0,0.018218623,0.038461538,0.022222222,0.227007094,0,0.283152293,0.156121862,0.057942741,0.107129219,0,0.096260073,0.070541924,0.001844794,4.01576703,1.763427994
0,0.076923077,0.014492754,0.029490617,0,0,0,0.004048583,0,0,0,0.075883138,0.297135792,0.554144008,0,0,0,0,0.072837062,0,3.047738127,1.322219295
0.023255814,0.038461538,0.028985507,0.034852547,0.066666667,0.025,0.009345794,0.052631579,0.1,0,0.028324533,0.020009146,0.095998013,0.112662016,0.005775673,0.090374248,0.005411726,0.234846771,0.406597876,0,3.800690278,1.857332496
0,0,0.039855072,0.016085791,0.066666667,0.046428571,0.046728972,0.052631579,0.1,0,0,0,0.117516542,0.050738135,0.015613473,0.178845496,0.067078014,0.195767629,0.37444071,0,3.548754146,1.875061263
0,0,0,0.021447721,0.066666667,0,0,0.010121457,0.015384615,0,0,0,0,0.332892927,0.103970207,0,0,0.185816545,0.377320321,0,3.727829877,1.204119983
0,0,0.007246377,0.021447721,0.133333333,0.010714286,0,0.002024291,0,0,0,0,0.081319494,0.581341912,0.065716912,0.234543131,0,0,0.037078551,0,2.950442748,1.204119983
0.023255814,0.019230769,0.007246377,0.018766756,0.066666667,0.017857143,0,0.018218623,0.030769231,0,0.059168714,0.01522574,0.156097893,0.168284773,0.009682439,0.182184941,0,0.042177291,0.367178208,0,3.280717195,1.477121255
0,0.115384615,0.014492754,0.024128686,0,0,0.009345794,0.010121457,0,0,0,0.151143346,0.149895484,0.338778742,0,0,0.022803573,0,0.337378856,0,3.198299609,1.397940009
0.023255814,0.019230769,0.028985507,0,0,0.007142857,0,0.010121457,0.061538462,0,0.039716751,0.009559106,0.094332892,0,0,0.012515487,0,0.623018755,0.220857009,0,3.670375751,1.397940009
0,0.076923077,0.032608696,0.029490617,0,0.021428571,0,0.026315789,0.1,0.022222222,0,0.035902961,0.153763679,0.055879266,0,0.122878611,0,0.291327031,0.291791233,0.048457219,3.761427134,1.755874856
0,0,0.028985507,0.013404826,0.066666667,0.014285714,0,0.022267206,0.053846154,0,0,0,0.183670554,0.108934393,0.007474036,0.144695493,0,0.321085269,0.234140255,0,3.376620749,1.556302501
0,0.153846154,0.057971014,0.029490617,0.066666667,0.039285714,0.028037383,0.018218623,0.046153846,0,0,0.076231379,0.261098434,0.085024362,0.014321689,0.191765357,0.020550508,0.154403383,0.196604889,0,3.659981767,1.812913357
0,0,0.003623188,0.040214477,0.2,0.003571429,0,0.016194332,0.053846154,0,0,0,0.033080088,0.216631106,0.067265301,0.007956903,0,0.393725245,0.281341357,0,3.530619697,1.544068044
0,0.038461538,0.032608696,0.016085791,0.066666667,0.010714286,0,0.002024291,0.030769231,0,0,0.017172598,0.300718607,0.049677243,0.041729413,0.184319217,0,0.347203508,0.059179414,0,3.356228608,1.414973348
0.139534884,0.019230769,0.079710145,0.053619303,0.066666667,0.060714286,0.028037383,0.04048583,0.061538462,0,0.077902736,0.000882093,0.294798437,0.10981593,0.028017501,0.207350527,0.001888607,0.090129844,0.189214324,0,4.43014926,1.991226076
0.023255814,0,0.003623188,0,0,0.003571429,0,0.012145749,0.015384615,0.022222222,0.411901474,0,0.029446825,0,0,0.080244072,0,0.140376967,0.311558026,0.026472636,2.928032081,1.079181246
0,0,0.025362319,0.024128686,0.133333333,0,0,0.002024291,0,0,0,0,0.334441235,0.292677229,0.193422673,0,0,0,0.179458863,0,2.973921794,1.278753601
0,0,0.007246377,0,0,0,0,0.032388664,0.015384615,0,0,0,0.208557123,0,0,0,0,0.087871407,0.70357147,0,3.412025195,1.301029996
0,0.019230769,0.02173913,0.010723861,0,0.028571429,0,0.010121457,0,0,0,0.003746045,0.217791161,0.089068082,0,0.423170358,0,0,0.266224354,0,2.991093108,1.380211242
0,0,0.007246377,0.013404826,0.066666667,0.003571429,0,0.002024291,0.053846154,0,0,0,0.22390174,0.236262026,0.028409975,0.128195149,0,0.24496404,0.138267069,0,2.807792011,1.230448921
0.023255814,0.019230769,0.032608696,0.00536193,0.066666667,0.021428571,0.009345794,0.002024291,0.007692308,0,0.074954434,0.006632659,0.42680349,0.018830279,0.017088533,0.223250973,0.016285064,0.193803048,0.02235152,0,3.26821747,1.361727836
0,0.019230769,0.007246377,0.00536193,0,0.014285714,0.028037383,0.006072874,0.015384615,0,0,0.033145236,0.026479665,0.109205793,0,0.331543673,0.168538505,0.071075074,0.260012053,0,2.738455509,1.230448921
0,0,0.050724638,0.072386059,0.133333333,0.092857143,0.037383178,0.04048583,0.138461538,0.022222222,0,0,0.06139335,0.139873254,0.097601355,0.380963428,0.014254017,0.153425226,0.149205039,0.00328433,4.215464128,2.049218023
0.023255814,0,0.043478261,0.037533512,0.133333333,0.028571429,0.009345794,0.012145749,0,0,0.02835092,0,0.376961171,0.185484124,0.08815471,0.118056605,0.005516797,0,0.197475673,0,3.544993965,1.643452676
0,0,0.02173913,0.021447721,0.066666667,0.010714286,0.009345794,0.020242915,0.076923077,0,0,0,0.111912567,0.197309347,0.063397975,0.062901732,0.014457474,0.279349648,0.270671257,0,3.408109318,1.591064607
0.023255814,0,0.032608696,0.045576408,0.133333333,0.032142857,0.018691589,0.008097166,0.007692308,0,0.014407962,0,0.206181178,0.128255147,0.087482233,0.510038626,0.005685479,0.026963935,0.02098544,0,3.790787444,1.653212514
0,0,0.010869565,0.018766756,0.066666667,0.017857143,0,0.016194332,0.030769231,0,0,0,0.078655298,0.092969211,0.007325858,0.238534014,0,0.1302212,0.452294418,0,3.390413994,1.447158031
0.023255814,0,0.028985507,0.010723861,0,0.003571429,0.009345794,0.064777328,0.069230769,0,0.024704662,0,0.434298774,0.038559403,0,0.005504891,0.010234154,0.093124289,0.393573828,0,3.829677427,1.748188027
0,0,0.018115942,0.029490617,0.133333333,0.028571429,0,0,0,0,0,0,0.304835082,0.220702655,0.044578002,0.429884261,0,0,0,0,3.532236993,1.414973348
