g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s,g
0,0,0.101449275,0.067024129,0.066666667,0.017857143,0,0.006072874,0.023076923,0,0,0,0.503920894,0.261337481,0.002062608,0.059670273,0,0.149202334,0.023806409,0,3.791774132,1.812913357
0.046511628,0,0.014492754,0.008042895,0,0.010714286,0,0.01417004,0.023076923,0.022222222,0.214389252,0,0.115947739,0.04733345,0,0.193171648,0,0.125087555,0.304007121,6.32345E-05,3.312989312,1.361727836
0.069767442,0,0.032608696,0,0,0.067857143,0.018691589,0.04048583,0.115384615,0,0.038099805,0,0.068830045,0,0,0.507869805,0.013791159,0.111525982,0.259883204,0,3.859529767,1.832508913
0,0.019230769,0.003623188,0.013404826,0,0.003571429,0,0.010121457,0.046153846,0,0,0.171124957,0.05697783,0.144758151,0,0.051816158,0,0.376379171,0.198943732,0,3.098113944,1.278753601
0,0,0,0.058981233,0,0,0,0.004048583,0,0,0,0,0,0.716851501,0,0,0,0,0.283148499,0,3.329446697,1.380211242
0,0,0.047101449,0.042895442,0.133333333,0.014285714,0.037383178,0.004048583,0.007692308,0,0,0,0.326775906,0.349442612,0.052252282,0.210927562,0.02402212,0.017466083,0.019113434,0,3.379811145,1.62324929
0.069767442,0,0.014492754,0.016085791,0.133333333,0,0,0.030364372,0.038461538,0,0.223072265,0,0.129849522,0.078508405,0.067550268,0,0,0.052989245,0.448030295,0,3.416477408,1.544068044
0.046511628,0.019230769,0.050724638,0.042895442,0.133333333,0.021428571,0.037383178,0.020242915,0.046153846,0,0.037312125,0.002506788,0.203692301,0.215285528,0.067187266,0.141093152,0.029040258,0.159758835,0.144123747,0,3.971025222,1.785329835
0,0.019230769,0.018115942,0.021447721,0.066666667,0.003571429,0,0.012145749,0,0,0,0.009466818,0.356168016,0.378053955,0.015910618,0.014319556,0,0,0.226081038,0,3.053585465,1.342422681
0.023255814,0.038461538,0.061594203,0.048257373,0.066666667,0.021428571,0.037383178,0.012145749,0.015384615,0,0.013196618,0.011591174,0.199074335,0.12257481,0.021345968,0.052899718,0.052978177,0.027587881,0.498751321,0,4.13066435,1.755874856
0.023255814,0,0.014492754,0.024128686,0,0,0.018691589,0,0.015384615,0,0.197897565,0,0.305316001,0.178325678,0,0,0.254588863,0.063871893,0,0,3.042016042,1.255272505
0.023255814,0,0.054347826,0.021447721,0.066666667,0.021428571,0.037383178,0.032388664,0.076923077,0,0.033444502,0,0.187795465,0.030652308,0.016910211,0.062945555,0.157752791,0.286465772,0.224033398,0,3.907778314,1.785329835
0,0,0,0.002680965,0,0,0,0.018218623,0,0,0,0,0,0.007782666,0,0,0,0,0.992217334,0,3.718679356,1
0.023255814,0,0.025362319,0.010723861,0,0.039285714,0.018691589,0.020242915,0.076923077,0,0.027070958,0,0.091103821,0.226498803,0,0.085046547,0.014303869,0.459653043,0.09632296,0,3.92733186,1.653212514
0,0,0.014492754,0.024128686,0.133333333,0.042857143,0.009345794,0.018218623,0.023076923,0,0,0,0.031850238,0.286606678,0.125000455,0.191270554,0.00354619,0.143884369,0.217841516,0,3.740272663,1.602059991
0,0,0.061594203,0.034852547,0.133333333,0.003571429,0.009345794,0.002024291,0.007692308,0,0,0,0.608810502,0.141414371,0.179324126,0.01110137,0.00639325,0.026130916,0.026825464,0,3.244658044,1.556302501
0,0,0.065217391,0.040214477,0.066666667,0.060714286,0,0.006072874,0.061538462,0,0,0,0.253857075,0.224150814,0.052960794,0.272571213,0,0.128450524,0.06800958,0,3.706330243,1.792391689
0,0,0,0,0,0,0,0.002024291,0.084615385,0,0,0,0,0,0,0,0,0.992425415,0.007574585,0,3.855760767,1.079181246
0,0,0,0.010723861,0.066666667,0.007142857,0.028037383,0.002024291,0.023076923,0,0,0,0,0.166707476,0.099092665,0.073532212,0.042469257,0.59100555,0.027192839,0,3.167388234,1.146128036
0,0,0.028985507,0.008042895,0,0.028571429,0,0.032388664,0.046153846,0,0,0,0.103084862,0.035174126,0,0.084556082,0,0.076903783,0.700281147,0,3.642030008,1.612783857
0.069767442,0,0.101449275,0.064343164,0.066666667,0.05,0,0.018218623,0.069230769,0,0.098664036,0,0.264910226,0.17352987,0.130265948,0.108576679,0,0.046786234,0.177267005,0,4.18379296,1.944482672
0,0,0.02173913,0.021447721,0,0,0,0.01417004,0,0.022222222,0,0,0.167201877,0.269272175,0,0,0,0,0.560857563,0.002668384,3.337179625,1.342422681
0,0,0.025362319,0.002680965,0,0.021428571,0,0.012145749,0,0,0,0,0.05753953,0.002388433,0,0.127327765,0,0,0.812744272,0,2.893728482,1.301029996
0.093023256,0,0.057971014,0.013404826,0.066666667,0.028571429,0,0.006072874,0.015384615,0,0.263440503,0,0.328279939,0.049563308,0.055712154,0.152652937,0,0.103665548,0.046685611,0,3.721080684,1.591064607
0,0,0.047101449,0.002680965,0,0.028571429,0.018691589,0.046558704,0.107692308,0,0,0,0.095489524,0.002021924,0,0.094079727,0.040202192,0.402251075,0.365955557,0,4.100775353,1.785329835
0,0,0.036231884,0.026809651,0.066666667,0.028571429,0,0.018218623,0.061538462,0.022222222,0,0,0.140902685,0.061962986,0.00360488,0.450717613,0,0.178366834,0.136481775,0.027963228,3.825486486,1.672097858
0,0,0.119565217,0,0,0.017857143,0.009345794,0.004048583,0.038461538,0,0,0,0.898812643,0,0,0.065190052,0.000864859,0.028395948,0.006736498,0,4.725812599,1.662757832
