g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s,g
0,0,0.036231884,0.021447721,0,0.021428571,0,0.026315789,0.046153846,0,0,0,0.243791816,0.156684881,0,0.261444038,0,0.055800016,0.28227925,0,3.522060633,1.633468456
0,0,0.025362319,0.013404826,0,0.007142857,0,0.010121457,0.015384615,0,0,0,0.37610195,0.07294298,0,0.164964664,0,0.227831862,0.158158545,0,3.245919628,1.322219295
0,0,0.054347826,0.024128686,0.066666667,0.010714286,0.018691589,0.020242915,0.007692308,0,0,0,0.460032531,0.147423071,0.012018321,0.025089129,0.097178253,0.015466984,0.242791712,0,3.380903751,1.612783857
0,0.019230769,0.018115942,0.069705094,0.133333333,0.021428571,0.009345794,0.046558704,0.053846154,0,0,0.004460226,0.061855309,0.301739438,0.08808134,0.064199242,0.002939297,0.137151334,0.339573814,0,3.902824443,1.851258349
0,0,0.036231884,0.024128686,0.133333333,0.035714286,0.009345794,0.010121457,0.030769231,0,0,0,0.257206607,0.151345282,0.045846644,0.243903217,0.009052688,0.096631646,0.196013916,0,3.537377023,1.612783857
0,0,0.025362319,0.042895442,0.133333333,0.007142857,0,0.026315789,0.023076923,0,0,0,0.17855093,0.244205991,0.11544424,0.117140909,0,0.025439947,0.319217983,0,3.773863207,1.633468456
0.023255814,0,0.003623188,0,0,0.028571429,0.009345794,0.034412955,0.069230769,0.022222222,0.060918768,0,0.015960976,0,0,0.198295827,0.004005892,0.368809123,0.348354037,0.003655376,3.680601992,1.579783597
0,0.019230769,0.007246377,0.021447721,0,0,0,0.006072874,0,0,0,0.032625205,0.521836832,0.289319823,0,0,0,0,0.156218139,0,2.681792803,1.146128036
0,0,0.003623188,0.045576408,0.066666667,0.014285714,0,0.064777328,0.123076923,0,0,0,0.028424277,0.315249781,0.074602358,0.040686224,0,0.200696814,0.340340546,0,3.995480312,1.851258349
0,0.019230769,0.039855072,0.013404826,0.066666667,0.017857143,0,0.010121457,0.007692308,0,0,0.030086175,0.544086992,0.034523886,0.007489309,0.212999377,0,0.03436271,0.136451551,0,2.968791048,1.462397998
0,0,0.032608696,0.048257373,0.133333333,0.017857143,0,0,0,0,0,0,0.192834925,0.354819411,0.108371249,0.343974415,0,0,0,0,3.647997785,1.531478917
0,0,0,0.00536193,0,0.003571429,0,0.002024291,0.061538462,0,0,0,0,0.032114607,0,0.037476693,0,0.836381113,0.094027586,0,2.936247253,1.079181246
0.023255814,0,0.003623188,0.013404826,0,0.010714286,0,0.022267206,0.023076923,0,0.079028824,0,0.092749105,0.154237921,0,0.074265142,0,0.098967137,0.500751871,0,3.260576975,1.380211242
0.093023256,0,0.010869565,0.024128686,0.066666667,0.025,0.009345794,0.002024291,0.023076923,0,0.279059792,0,0.156514104,0.135371957,0.034379821,0.118787864,0.0196922,0.203765349,0.052428914,0,3.600575427,1.462397998
0,0,0,0.026809651,0.066666667,0,0.009345794,0.028340081,0.115384615,0,0,0,0,0.141569089,0.17934782,0,0.003097503,0.481498423,0.194487165,0,3.920607983,1.612783857
0,0,0.032608696,0.080428954,0.266666667,0.117857143,0.037383178,0.066801619,0.1,0.044444444,0,0,0.044202809,0.164279439,0.034342346,0.391838561,0.003237641,0.102140072,0.250272287,0.009686844,4.604882292,2.10720997
0,0,0.010869565,0.067024129,0.066666667,0.003571429,0,0.032388664,0.030769231,0,0,0,0.049098242,0.339658997,0.00327696,0.021644788,0,0.172905564,0.413415448,0,3.665514388,1.698970004
0,0,0,0,0,0.017857143,0,0.012145749,0.030769231,0,0,0,0,0,0,0.560491699,0,0.097928016,0.341580285,0,3.53143293,1.176091259
0,0,0.014492754,0.013404826,0.066666667,0.003571429,0,0.006072874,0.023076923,0,0,0,0.128826228,0.106503181,0.018435887,0.03610934,0,0.415713625,0.294411739,0,2.903127986,1.230448921
0,0,0.079710145,0.040214477,0.133333333,0.053571429,0,0.010121457,0.030769231,0,0,0,0.448198171,0.127619234,0.015617753,0.200015868,0,0.13175508,0.076793895,0,3.992602997,1.799340549
0,0.019230769,0.028985507,0.021447721,0.066666667,0.014285714,0.009345794,0.038461538,0.076923077,0,0,0.013706705,0.122048043,0.065516582,0.013737628,0.04816094,0.011016387,0.325180562,0.400633152,0,3.713835657,1.716003344
0.069767442,0,0.050724638,0.09919571,0.066666667,0.046428571,0,0.103238866,0.146153846,0.022222222,0.035205068,0,0.116950564,0.186174336,0.021818193,0.155659675,0,0.098830858,0.382945143,0.002416163,4.296664971,2.1430148
0,0,0.010869565,0.00536193,0.066666667,0.010714286,0,0.016194332,0.007692308,0,0,0,0.085693335,0.024457621,0.033250733,0.460642763,0,0.023654799,0.372300748,0,3.199184517,1.255272505
0.023255814,0,0.007246377,0.013404826,0,0.003571429,0.009345794,0.004048583,0.046153846,0,0.102057335,0,0.298997828,0.086125071,0,0.010190593,0.013684511,0.455001252,0.03394341,0,3.234838583,1.255272505
0.023255814,0,0.047101449,0.040214477,0.066666667,0.032142857,0.018691589,0.010121457,0.053846154,0,0.217474823,0,0.284584643,0.153971066,0.042318964,0.1925734,0.022210529,0.048196302,0.038670272,0,3.875454845,1.72427587
0.023255814,0.038461538,0.003623188,0.008042895,0,0,0,0.022267206,0.023076923,0,0.050916914,0.043113752,0.042055117,0.173710002,0,0,0,0.195949869,0.494254346,0,3.068675559,1.322219295
0.023255814,0,0.061594203,0.072386059,0,0.05,0.018691589,0.030364372,0.107692308,0.022222222,0.010597753,0,0.21278562,0.272983569,0,0.20973786,0.009475509,0.163220519,0.119449906,0.001749265,4.107973724,1.959041392
0.023255814,0,0.007246377,0.002680965,0,0.003571429,0,0.01417004,0.061538462,0,0.065794545,0,0.094469132,0.008898814,0,0.04294103,0,0.4382581,0.349638379,0,3.246567511,1.301029996
0.023255814,0,0.018115942,0.117962466,0.133333333,0.071428571,0,0.048582996,0.023076923,0,0.005726714,0,0.028257478,0.303698275,0.046585217,0.316630327,0,0.034733161,0.264368827,0,4.270421676,1.995635195
0,0,0,0.034852547,0,0,0,0.01417004,0,0,0,0,0,0.636998478,0,0,0,0,0.363001522,0,3.325322692,1.301029996
0,0,0,0.032171582,0.066666667,0.046428571,0,0.01417004,0,0,0,0,0,0.129281904,0.012248123,0.7575242,0,0,0.100945772,0,3.607412128,1.51851394
0,0,0.003623188,0.042895442,0.066666667,0.010714286,0.009345794,0.006072874,0.015384615,0,0,0,0.176874492,0.359567052,0.131231491,0.198364651,0.004691144,0.015818854,0.113452315,0,3.280544226,1.431363764
0.046511628,0.019230769,0.061594203,0.048257373,0.066666667,0.046428571,0,0.04048583,0.061538462,0,0.082547232,0.001830618,0.19450408,0.219252436,0.024824412,0.131752521,0,0.166934871,0.17835383,0,4.123187283,1.903089987
0.069767442,0,0.014492754,0.008042895,0.066666667,0.007142857,0,0,0.030769231,0,0.185858007,0,0.270920113,0.059830722,0.074824223,0.07017095,0,0.338395985,0,0,3.467055823,1.230448921
0.023255814,0,0.028985507,0.032171582,0.133333333,0,0.009345794,0,0,0,0.038597127,0,0.314588824,0.389354902,0.251561676,0,0.00589747,0,0,0,3.482187314,1.380211242
0.046511628,0,0.003623188,0.021447721,0.066666667,0,0,0.028340081,0,0,0.152520316,0,0.056898333,0.256564874,0.109491831,0,0,0,0.424524647,0,3.781016805,1.414973348
0.046511628,0,0.025362319,0.08310992,0.066666667,0.053571429,0,0.034412955,0,0,0.125786126,0,0.045379366,0.314907575,0.004102171,0.37222118,0,0,0.137603582,0,4.375099122,1.86332286
0,0,0.039855072,0,0,0.003571429,0,0,0,0,0,0,0.93109517,0,0,0.06890483,0,0,0,0,2.987500916,1.079181246
0.023255814,0,0,0.002680965,0,0,0,0.026315789,0,0,0.027030494,0,0,0.006900233,0,0,0,0,0.966069273,0,3.639991213,1.176091259
0.046511628,0,0.039855072,0.045576408,0.133333333,0.035714286,0.028037383,0.028340081,0.007692308,0,0.026907034,0,0.196050087,0.087746376,0.059525107,0.353272323,0.016215469,0.00288771,0.257395894,0,4.066302439,1.77815125
0.046511628,0,0.047101449,0.061662198,0.133333333,0.014285714,0.009345794,0.010121457,0,0,0.063616782,0,0.239204844,0.515966351,0.091288646,0.025129936,0.003521406,0,0.061272036,0,3.668921465,1.698970004
0.023255814,0.038461538,0.043478261,0,0,0.007142857,0,0.010121457,0.061538462,0,0.08436535,0.01732408,0.569566925,0,0,0.012431951,0,0.209199537,0.107112158,0,3.275233013,1.477121255
0,0,0.003623188,0.024128686,0.066666667,0.017857143,0,0.018218623,0.030769231,0,0,0,0.015124517,0.071602637,0.051011615,0.470423557,0,0.134327078,0.257510596,0,3.409038265,1.462397998
0.046511628,0,0.010869565,0.016085791,0.066666667,0.003571429,0,0.006072874,0.007692308,0,0.347472188,0,0.111882205,0.064291953,0.014321229,0.033691364,0,0.26853265,0.15980841,0,3.017788522,1.230448921
0,0,0.014492754,0.010723861,0.066666667,0.017857143,0,0,0,0,0,0,0.367850638,0.044841861,0.009471767,0.577835734,0,0,0,0,3.081995025,1.146128036
0.023255814,0.153846154,0.02173913,0,0,0.003571429,0.009345794,0.004048583,0.023076923,0,0.099304866,0.16456125,0.508864306,0,0,0.059428959,0.03105394,0.117156648,0.019630032,0,3.113619181,1.342422681
0,0,0.025362319,0,0,0.003571429,0,0.008097166,0.030769231,0,0,0,0.538313931,0,0,0.119994883,0,0.162057055,0.179634131,0,2.893040112,1.204119983
0,0,0.025362319,0.002680965,0,0,0,0.004048583,0.015384615,0,0,0,0.376830191,0.006960627,0,0,0,0.25765215,0.358557032,0,3.218049475,1.079181246
0.023255814,0,0.003623188,0,0,0,0,0.064777328,0.015384615,0,0.014834891,0,0.003665385,0,0,0,0,0.047745013,0.933754711,0,3.778105647,1.556302501
0,0,0.047101449,0.058981233,0.066666667,0.032142857,0.018691589,0.042510121,0.007692308,0,0,0,0.335771707,0.193819242,0.018238301,0.080682368,0.000653205,0.028379692,0.342455484,0,3.890814333,1.838849091
0,0,0.003623188,0.00536193,0,0.003571429,0,0.01417004,0.030769231,0,0,0,0.19009175,0.012346616,0,0.018101086,0,0.211822765,0.567637784,0,3.517833012,1.176091259
0,0,0.003623188,0,0,0,0,0.020242915,0.015384615,0,0,0,0.046813327,0,0,0,0,0.053648476,0.899538197,0,3.535024343,1.113943352
0,0.019230769,0.047101449,0.029490617,0.066666667,0.010714286,0.009345794,0.050607287,0.115384615,0,0,0.003709054,0.144451313,0.130507128,0.026185984,0.067927254,0.035516273,0.133300129,0.458402865,0,3.795475414,1.84509804
0.023255814,0.019230769,0.057971014,0.029490617,0.066666667,0.025,0.037383178,0.012145749,0,0,0.020833453,0.003679302,0.276660608,0.086579243,0.020179779,0.146977142,0.153355237,0,0.291735235,0,3.718665245,1.672097858
0.023255814,0,0.014492754,0.032171582,0.066666667,0.028571429,0.009345794,0.008097166,0,0,0.120477689,0,0.092116849,0.288038144,0.028743753,0.351055538,0.009524235,0,0.110043792,0,3.711365964,1.491361694
0,0,0.003623188,0,0,0.003571429,0,0.018218623,0.084615385,0,0,0,0.015739551,0,0,0.040907717,0,0.607846472,0.335506261,0,3.200773915,1.342422681
0.046511628,0.038461538,0.025362319,0.024128686,0.133333333,0.021428571,0.018691589,0.036437247,0.023076923,0,0.110708934,0.013509445,0.217421094,0.102019842,0.049418132,0.076696553,0.062391213,0.12321486,0.244619926,0,3.460872295,1.707570176
0,0,0.010869565,0.037533512,0.066666667,0,0,0.020242915,0.015384615,0,0,0,0.107523591,0.13559241,0.042071122,0,0,0.034470887,0.68034199,0,3.864482008,1.477121255
0,0,0.003623188,0.016085791,0,0,0,0.006072874,0.030769231,0,0,0,0.112266936,0.333034884,0,0,0,0.350285691,0.204412488,0,3.165279947,1.146128036
0.046511628,0,0.014492754,0.016085791,0.066666667,0.007142857,0.009345794,0.022267206,0.069230769,0,0.072054245,0,0.08402923,0.115910545,0.114020466,0.026859026,0.007528055,0.175772029,0.403826403,0,3.570475222,1.556302501
0,0.326923077,0.007246377,0.016085791,0,0,0.009345794,0,0.007692308,0,0,0.689119202,0.170185602,0.118094114,0,0,0.014880701,0.00772038,0,0,3.220249342,1.431363764
0.046511628,0,0.025362319,0.053619303,0.066666667,0.039285714,0,0.042510121,0.046153846,0,0.030701829,0,0.205449625,0.218859673,0.00255267,0.148231663,0,0.054038755,0.340165784,0,3.809435132,1.832508913
0,0,0.014492754,0.008042895,0.066666667,0.007142857,0,0.006072874,0,0,0,0,0.216264557,0.120580709,0.086819155,0.331740561,0,0,0.244595018,0,2.88420609,1.113943352
0.023255814,0,0.043478261,0.021447721,0.066666667,0.010714286,0,0.002024291,0.015384615,0,0.034745931,0,0.377608566,0.164676136,0.056459224,0.113955466,0,0.12360323,0.128951447,0,3.234633687,1.447158031
0,0,0.007246377,0.008042895,0,0.007142857,0.009345794,0.004048583,0.015384615,0,0,0,0.082296928,0.086635981,0,0.203183731,0.169341756,0.254579745,0.203961859,0,2.879800964,1.079181246
0,0,0.028985507,0.037533512,0.066666667,0.010714286,0,0.012145749,0.015384615,0,0,0,0.241316599,0.337423313,0.135757661,0.046722553,0,0.156137311,0.082642564,0,3.10761015,1.531478917
0,0,0.057971014,0.018766756,0.066666667,0.021428571,0.028037383,0.012145749,0.061538462,0,0,0,0.176556726,0.030872814,0.015062531,0.285716066,0.015461332,0.308461749,0.167868782,0,3.807483613,1.672097858
0,0,0.003623188,0.010723861,0,0.003571429,0,0.006072874,0.015384615,0,0,0,0.052064508,0.261604792,0,0.026935853,0,0.37620695,0.283187897,0,3.065213603,1.041392685
0,0,0.007246377,0.024128686,0.133333333,0.003571429,0,0.020242915,0,0,0,0,0.052419627,0.143453304,0.05944598,0.280267799,0,0,0.464413291,0,3.250527343,1.380211242
0,0,0.010869565,0.00536193,0,0.010714286,0,0.034412955,0.069230769,0,0,0,0.149786053,0.141652614,0,0.102275986,0,0.21731998,0.388965367,0,3.241402024,1.531478917
0.023255814,0,0.039855072,0.029490617,0.066666667,0.010714286,0.009345794,0,0,0,0.048298885,0,0.374570028,0.328156423,0.154653841,0.063717999,0.030602823,0,0,0,3.692639853,1.447158031
0,0,0.018115942,0.018766756,0.066666667,0,0,0,0.007692308,0,0,0,0.545634352,0.212922089,0.096915668,0,0,0.144527891,0,0,2.542651176,1.146128036
0.023255814,0.019230769,0.134057971,0.123324397,0.066666667,0.189285714,0.074766355,0.082995951,0.169230769,0,0.001285204,0.001306865,0.107510878,0.112819205,0.02740626,0.515551117,0.003413517,0.109513487,0.121193467,0,5.141447829,2.322219295
0.023255814,0,0.025362319,0.016085791,0.2,0.025,0,0.016194332,0.023076923,0,0.052690629,0,0.302421203,0.196894565,0.015546137,0.188285563,0,0.040377608,0.203784295,0,3.500254318,1.544068044
0,0,0.028985507,0.037533512,0,0.014285714,0,0.01417004,0.053846154,0,0,0,0.378789463,0.192854501,0,0.034119236,0,0.09283681,0.30139999,0,3.395703725,1.602059991
0,0.096153846,0.010869565,0,0,0.014285714,0,0.006072874,0.053846154,0.022222222,0,0.051152374,0.085412037,0,0,0.226497324,0,0.402766528,0.065777722,0.168394016,3.460720482,1.361727836
0.093023256,0,0.036231884,0.034852547,0.066666667,0.057142857,0,0.036437247,0.061538462,0,0.429923029,0,0.03707024,0.087500083,0.064742438,0.236634302,0,0.030432547,0.113697361,0,3.955409674,1.84509804
0.046511628,0,0.036231884,0.00536193,0.066666667,0.032142857,0.028037383,0.012145749,0.038461538,0,0.033687838,0,0.407050745,0.021348905,0.009860578,0.313222531,0.072867236,0.042914329,0.099047838,0,3.889815827,1.579783597
0.023255814,0.038461538,0.003623188,0,0,0,0,0.010121457,0.023076923,0,0.280507739,0.109781446,0.135410571,0,0,0,0,0.213165701,0.261134543,0,2.695069952,1.079181246
0,0,0.007246377,0.002680965,0,0,0.018691589,0.012145749,0.015384615,0,0,0,0.364210526,0.091040936,0,0,0.068865497,0.212378947,0.263504094,0,3.028876128,1.113943352
0,0,0.003623188,0.010723861,0.066666667,0.010714286,0,0,0.030769231,0,0,0,0.017392514,0.356193341,0.158785628,0.228002483,0,0.239626034,0,0,3.271520993,1.113943352
0,0,0.028985507,0.029490617,0.066666667,0.028571429,0,0.030364372,0.061538462,0,0,0,0.216776991,0.164984845,0.088757799,0.124214704,0,0.228008318,0.177257343,0,3.866706659,1.707570176
0,0,0.032608696,0.026809651,0.066666667,0.010714286,0,0.012145749,0.023076923,0,0,0,0.378968985,0.249383377,0.046216002,0.097772346,0,0.033386904,0.194272385,0,3.253342852,1.505149978
0.023255814,0,0.007246377,0.016085791,0.066666667,0.003571429,0,0.018218623,0.030769231,0,0.065228993,0,0.131050977,0.193736699,0.087709935,0.011846639,0,0.065215816,0.44521094,0,3.181194519,1.380211242
0.046511628,0,0.065217391,0.024128686,0.066666667,0.010714286,0,0.020242915,0.015384615,0,0.027543871,0,0.311795223,0.157366384,0.092001401,0.076024221,0,0.01977714,0.31549176,0,3.777774699,1.653212514
0,0,0,0.018766756,0.066666667,0,0,0,0.023076923,0,0,0,0,0.745349146,0.122981862,0,0,0.131668992,0,0,2.779625347,1.041392685
0.023255814,0,0.036231884,0.018766756,0.066666667,0.007142857,0,0.006072874,0,0,0.067036255,0,0.59069319,0.055589427,0.05272063,0.078766654,0,0,0.155193845,0,3.325488981,1.380211242
0,0,0.007246377,0.021447721,0.066666667,0,0,0,0,0,0,0,0.187427947,0.662601379,0.149970673,0,0,0,0,0,2.694104814,1.041392685
0,0,0.014492754,0,0,0.010714286,0,0.016194332,0.015384615,0,0,0,0.069888449,0,0,0.595838838,0,0.082181124,0.25209159,0,3.134368385,1.230448921
0,0,0.039855072,0,0,0,0,0.022267206,0.092307692,0,0,0,0.438573869,0,0,0,0,0.318095954,0.243330177,0,3.322556259,1.531478917
0.023255814,0,0.010869565,0.034852547,0.066666667,0.046428571,0.009345794,0.012145749,0.030769231,0.022222222,0.032905657,0,0.017860251,0.191070402,0.065601104,0.562272791,0.001299681,0.019555487,0.095020603,0.014414025,4.122952407,1.633468456
0,0,0.043478261,0.107238606,0.066666667,0.067857143,0,0.103238866,0.138461538,0,0,0,0.119225556,0.143544857,0.013832651,0.169605021,0,0.172865723,0.380926192,0,4.326732281,2.149219113
0,0,0.050724638,0.037533512,0.066666667,0.010714286,0,0.01417004,0.038461538,0,0,0,0.406197141,0.224054856,0.002117418,0.042619197,0,0.143184252,0.181827135,0,3.608691804,1.643452676
0,0,0.032608696,0,0,0.003571429,0.009345794,0.004048583,0,0,0,0,0.68039656,0,0,0.139672454,0.027386756,0,0.15254423,0,2.863489407,1.113943352
0,0,0.010869565,0,0,0.010714286,0,0.006072874,0.015384615,0,0,0,0.528078185,0,0,0.099341441,0,0.245707793,0.12687258,0,2.977979535,1.041392685
0,0,0.018115942,0.002680965,0,0.007142857,0,0.006072874,0.030769231,0,0,0,0.170997698,0.170293407,0,0.426808106,0,0.083563862,0.148336927,0,3.139019088,1.176091259
0,0,0.028985507,0.064343164,0.133333333,0.025,0.009345794,0.034412955,0.107692308,0,0,0,0.185779851,0.258007632,0.024721937,0.132300289,0.02789735,0.140654495,0.230638446,0,3.970078033,1.86332286
0,0,0.014492754,0.008042895,0.066666667,0.014285714,0,0.008097166,0.046153846,0,0,0,0.169059259,0.046740328,0.062635996,0.091992351,0,0.468674937,0.160897128,0,3.326994996,1.342422681
0.046511628,0,0.025362319,0.048257373,0.133333333,0.017857143,0,0.022267206,0.061538462,0,0.051985206,0,0.077169813,0.083514814,0.007258972,0.069389247,0,0.178852936,0.531829012,0,4.103525957,1.72427587
0,0,0.014492754,0.013404826,0,0,0,0.004048583,0.030769231,0,0,0,0.307761768,0.235542627,0,0,0,0.275531791,0.181163814,0,3.190449362,1.176091259
0,0,0.007246377,0.018766756,0.066666667,0.003571429,0.018691589,0.022267206,0.015384615,0,0,0,0.04101539,0.201540965,0.032044843,0.054697231,0.052547515,0.080383333,0.537770724,0,3.299062535,1.414973348
0,0,0,0.002680965,0.066666667,0.003571429,0,0.012145749,0.046153846,0,0,0,0,0.002282966,0.002616302,0.147821057,0,0.785569835,0.06170984,0,4.01367591,1.176091259
0,0,0.039855072,0.037533512,0.066666667,0.014285714,0.018691589,0.028340081,0.046153846,0,0,0,0.22331985,0.19632961,0.04543352,0.057389245,0.03666265,0.1434628,0.297402326,0,3.53073615,1.716003344
0,0.019230769,0.032608696,0.002680965,0,0.003571429,0,0.008097166,0.030769231,0,0,0.009598929,0.671442363,0.012698012,0,0.014809777,0,0.158278117,0.133172803,0,3.260815255,1.301029996
0.023255814,0.019230769,0.003623188,0.002680965,0,0,0,0.010121457,0.030769231,0.022222222,0.075334991,0.024096119,0.02099409,0.033230486,0,0,0,0.593434777,0.221119279,0.031790259,3.256542165,1.146128036
0,0,0.007246377,0.013404826,0.066666667,0,0,0.008097166,0,0,0,0,0.341445524,0.200998545,0.076239603,0,0,0,0.381316328,0,2.926974903,1.079181246
0,0,0.028985507,0.026809651,0.066666667,0.007142857,0,0.006072874,0.046153846,0,0,0,0.240178772,0.224861101,0.07969582,0.013722321,0,0.354068258,0.087473729,0,3.635993141,1.477121255
0,0,0.010869565,0.018766756,0.133333333,0.028571429,0,0.030364372,0.007692308,0,0,0,0.171197953,0.04003596,0.013462793,0.315121784,0,0.086328086,0.373853425,0,4.012847344,1.556302501
0,0,0.02173913,0.008042895,0,0.007142857,0,0.002024291,0.023076923,0,0,0,0.379805035,0.451149858,0,0.056906688,0,0.058665394,0.053473025,0,3.07702615,1.176091259
0,0,0.039855072,0.029490617,0,0.014285714,0,0.044534413,0.069230769,0.022222222,0,0,0.137323777,0.144988299,0,0.027726001,0,0.233154766,0.441143808,0.015663348,3.78761277,1.763427994
0,0,0.014492754,0.013404826,0.133333333,0.014285714,0,0,0.015384615,0,0,0,0.305613503,0.132182818,0.080651001,0.415021637,0,0.066531041,0,0,3.064480452,1.230448921
0.023255814,0,0.054347826,0.053619303,0.133333333,0.039285714,0.018691589,0.036437247,0.023076923,0,0.001746822,0,0.151002224,0.130015116,0.124422846,0.256837895,0.001119801,0.027596919,0.307258378,0,4.375904192,1.857332496
0.023255814,0,0.028985507,0.013404826,0.066666667,0.014285714,0,0.012145749,0,0,0.041069582,0,0.534191166,0.099946816,0.01436549,0.109256906,0,0,0.20117004,0,3.529494518,1.397940009
0,0.076923077,0.072463768,0.026809651,0.066666667,0.046428571,0.018691589,0.020242915,0,0,0,0.004888117,0.322823242,0.068053661,0.010682028,0.479514655,0.0060314,0,0.108006896,0,4.079200427,1.77815125
0,0,0.028985507,0.018766756,0,0,0,0.004048583,0.038461538,0,0,0,0.068921717,0.05695262,0,0,0,0.845271303,0.028854361,0,3.99821486,1.342422681
0.162790698,0.307692308,0.086956522,0.147453083,0.2,0.064285714,0.065420561,0.006072874,0.038461538,0.022222222,0.379502747,0.034339376,0.136775698,0.2713843,0.024606754,0.106585159,0.011695313,0.01550485,0.019598596,7.20821E-06,4.288300882,2.1430148
0,0.115384615,0.007246377,0.016085791,0.066666667,0.003571429,0,0.002024291,0.015384615,0,0,0.285148762,0.198127622,0.252923855,0.039642192,0.060407812,0,0.115481846,0.048267911,0,2.857296304,1.278753601
0,0.057692308,0.003623188,0.045576408,0.066666667,0.021428571,0.009345794,0.004048583,0,0.022222222,0,0.009086966,0.012782332,0.386440793,0.240504121,0.186571161,0.013085231,0,0.092335689,0.059193707,3.615612369,1.505149978
0,0.115384615,0.025362319,0.018766756,0.066666667,0,0,0,0.030769231,0,0,0.108406679,0.530023172,0.293756973,0.029241244,0,0,0.038571933,0,0,3.321677122,1.397940009
0.093023256,0.019230769,0.036231884,0.008042895,0,0.007142857,0,0,0.015384615,0,0.328027131,0.003565677,0.47342036,0.016286164,0,0.08312082,0,0.095579849,0,0,3.421447619,1.342422681
0.023255814,0.076923077,0,0.016085791,0.066666667,0,0,0.004048583,0.007692308,0,0.069567974,0.040041212,0,0.176103841,0.013209109,0,0,0.628013878,0.073063985,0,3.055217735,1.176091259
0,0,0.032608696,0,0,0.003571429,0,0.006072874,0.038461538,0,0,0,0.290242533,0,0,0.075219344,0,0.295574725,0.338963398,0,3.131631494,1.255272505
0,0,0.025362319,0.002680965,0,0.039285714,0.028037383,0.032388664,0.015384615,0,0,0,0.188706455,0.003334635,0,0.53688036,0.010080349,0.079308115,0.181690086,0,3.684855232,1.602059991
0,0.019230769,0.014492754,0.016085791,0.066666667,0,0.009345794,0.002024291,0.030769231,0,0,0.025966925,0.303671954,0.18240972,0.042294971,0,0.049969625,0.371468107,0.024218697,0,3.170701656,1.255272505
0,0,0.010869565,0.013404826,0.066666667,0.010714286,0.009345794,0.004048583,0.023076923,0,0,0,0.067038836,0.227566326,0.195910443,0.042568182,0.065721185,0.246126376,0.155068652,0,3.26936582,1.255272505
0,0,0.02173913,0.016085791,0.066666667,0.007142857,0,0.01417004,0.007692308,0.022222222,0,0,0.119156868,0.115513573,0.066994387,0.069148683,0,0.012080955,0.557830708,0.059274826,3.277354751,1.380211242
0.023255814,0.038461538,0.02173913,0.008042895,0,0.003571429,0.009345794,0.006072874,0.007692308,0,0.099582967,0.019561274,0.315654629,0.068637443,0,0.372608606,0.021693191,0.047631515,0.054630374,0,3.330194541,1.255272505
0,0,0.02173913,0.00536193,0,0.007142857,0,0.018218623,0.038461538,0,0,0,0.750121451,0.015285815,0,0.037108693,0,0.038830318,0.158653723,0,3.370442768,1.380211242
0,0,0.014492754,0,0,0.007142857,0,0.010121457,0.069230769,0,0,0,0.259006282,0,0,0.123096537,0,0.51545562,0.102441561,0,3.147373294,1.301029996
0,0.019230769,0.003623188,0.008042895,0,0.014285714,0.009345794,0.008097166,0.015384615,0,0,0.010187027,0.019836848,0.035236769,0,0.207849184,0.026581775,0.045025865,0.655282531,0,3.00225248,1.204119983
0,0,0.003623188,0,0,0.007142857,0,0.010121457,0.007692308,0.022222222,0,0,0.027277327,0,0,0.112914934,0,0.015332497,0.799269672,0.04520557,2.657619878,1
0,0,0.003623188,0,0,0,0,0.018218623,0.061538462,0,0,0,0.006031121,0,0,0,0,0.323013897,0.670954982,0,3.742827999,1.255272505
0.046511628,0,0.065217391,0.048257373,0.066666667,0.035714286,0,0.101214575,0.053846154,0.022222222,0.0209106,0,0.200215557,0.070153071,0.005533155,0.04513718,0,0.067872113,0.575853656,0.014324667,4.440809309,2.029383778
0.11627907,0,0.025362319,0.021447721,0.066666667,0.039285714,0,0.020242915,0,0,0.077502041,0,0.093142012,0.078352358,0.029010891,0.496855985,0,0,0.225136713,0,3.812358442,1.62324929
0,0.057692308,0.101449275,0.101876676,0.133333333,0.028571429,0,0.038461538,0.146153846,0,0,0.003157571,0.246436071,0.173351249,0.00886385,0.07480162,0,0.234977062,0.258412577,0,4.41578272,2.068185862
0.046511628,0,0.010869565,0.00536193,0.066666667,0.014285714,0,0.058704453,0.061538462,0,0.102176619,0,0.06702776,0.019161075,0.003797691,0.027657052,0,0.206458244,0.573721559,0,4.005941149,1.69019608
0.093023256,0,0.028985507,0.00536193,0.066666667,0.007142857,0.018691589,0.01417004,0.030769231,0,0.259401956,0,0.277492066,0.078303047,0.058406935,0.014577009,0.036593022,0.054192933,0.221033033,0,3.366531284,1.477121255
0.139534884,0.019230769,0.086956522,0.045576408,0.133333333,0.017857143,0.009345794,0.016194332,0.038461538,0,0.433415841,0.00108757,0.281269643,0.159082677,0.05191217,0.030541637,0.000887812,0.006930264,0.034872386,0,4.352708757,1.838849091
0,0,0,0.00536193,0.133333333,0.025,0,0.002024291,0.030769231,0,0,0,0,0.027194539,0.019772591,0.8042144,0,0.14482977,0.0039887,0,3.59974556,1.204119983
